Id,kepid,kepoi_name,koi_period
5941,3439096,K03509.01,2.97601892
5942,3324644,K03781.01,2.882424694
5943,5437945,K03791.02,220.142913
5944,1161949,K04920.01,473.95103
5945,4077767,K05039.01,168.77118
5946,4135912,K05040.01,29.6094263
5947,4144238,K05041.01,22.9138322
5948,4147171,K05042.01,538.36855
5949,4149060,K05043.01,65.5327181
5950,4150972,K05044.01,161.537665
5951,4160006,K05045.01,1.018360336
5952,5436455,K05164.01,209.967521
5953,5439000,K05165.01,369.73011
5954,5440435,K05166.01,78.04064906
5955,5440472,K05167.01,396.349253
5956,5443320,K05169.01,21.3684341
5957,5446961,K05170.01,149.526152
5958,5467126,K05171.01,2.845736321
5959,6511182,K05288.01,29.5632952
5960,6517064,K05289.01,181.81214
5961,6517200,K05290.01,435.50635
5962,6517255,K05291.01,525.560452
5963,6522124,K05292.01,43.60012467
5964,6525196,K05293.01,1.710299164
5965,6525398,K05294.01,252.04444
5966,6526377,K05295.01,1.39508873
5967,1164301,K04921.01,95.688682
5968,1429589,K04923.01,38.168652
5969,1572948,K04924.01,3.0031801
5970,1725193,K04925.01,2.96384168
5971,1865864,K04926.01,69.089357
5972,1873513,K04928.01,3.290304098
5973,4164511,K05046.01,40.9882124
5974,4179201,K05047.01,326.70552
5975,4241238,K05048.01,138.333748
5976,4242806,K05049.01,343.49816
5977,4245861,K05050.01,11.2582311
5978,4246343,K05051.01,139.5421915
5979,4253860,K05052.01,155.046089
5980,4274816,K05053.01,14.3641542
5981,5470851,K05172.01,12.4276185
5982,5471108,K05173.01,12.427076
5983,5524229,K05174.01,22.4932751
5984,5525484,K05175.01,315.502534
5985,5529385,K05176.01,215.732414
5986,5547424,K05177.01,276.5416798
5987,5551240,K05178.01,4.13960513
5988,6527229,K05296.01,200.79976
5989,6543192,K05297.01,8.0906952
5990,6543674,K05298.01,1.195515364
5991,6548429,K05299.01,210.971635
5992,6594945,K05300.01,188.954072
5993,6600515,K05302.01,372.04697
5994,6608090,K05303.01,438.81524
5995,2010607,K04929.01,18.622214
5996,2015013,K04930.01,27.8923345
5997,2019199,K04931.01,579.81521
5998,2158460,K04932.01,19.12788374
5999,2165352,K04934.01,0.7906069
6000,2305255,K04935.01,24.5714867
6001,2305543,K04936.01,0.681137796
6002,4276114,K05054.01,3.722404453
6003,4281023,K05055.01,230.385488
6004,4281700,K05056.01,222.8490931
6005,4346339,K05057.01,493.74242
6006,4365461,K05058.01,1.714414962
6007,4366923,K05059.01,646.2878933
6008,4449752,K05060.01,290.438547
6009,5563057,K05179.01,1.049468616
6010,5565261,K05180.01,2.362348096
6011,5602409,K05181.01,136.830243
6012,5612111,K05183.01,36.1904638
6013,5616628,K05184.01,419.75224
6014,5623137,K05185.01,419.95929
6015,6611779,K05304.01,206.309658
6016,6612411,K05305.01,8.46184728
6017,6612973,K05306.01,681.01756
6018,6615600,K05307.01,2.19509634
6019,6634112,K05308.01,9.942228056
6020,6635813,K05309.01,141.0058279
6021,6675757,K05310.01,22.2903562
6022,6677415,K05311.01,73.9239955
6023,2309910,K04937.01,1.8437362
6024,2310993,K04938.01,55.180772
6025,2437209,K04939.01,281.36926
6026,2437653,K04940.01,84.6405853
6027,2452289,K04942.01,6.0353643
6028,2555080,K04943.01,15.2024426
6029,2569488,K04944.01,1.52327807
6030,4459503,K05062.01,260.311199
6031,4464689,K05063.01,574.37064
6032,4469825,K05064.01,253.87706
6033,4471313,K05066.01,110.089267
6034,4478142,K05067.01,219.931324
6035,4484179,K05068.01,385.29212
6036,5623839,K05186.01,80.292171
6037,5650420,K05187.01,1.049406508
6038,5650930,K05188.01,455.195496
6039,5653152,K05189.01,3.58957045
6040,5653163,K05190.01,2.40435325
6041,5685113,K05191.01,37.078668
6042,5697395,K05192.01,50.55398
6043,5698524,K05193.01,228.196872
6044,6784887,K05328.01,44.71445009
6045,6805414,K05329.01,200.2350497
6046,6864891,K05330.01,40.8801539
6047,6875342,K05332.01,22.2381062
6048,6879183,K05333.01,20.5477769
6049,7891264,K07855.01,25.166806
6050,6880123,K05334.01,323.972022
6051,6891512,K05335.01,1.752562808
6052,2570432,K04946.01,1.89140138
6053,2574543,K04947.01,6.70258007
6054,2578811,K04948.01,6.2095391
6055,2582800,K04949.01,615.16033
6056,2707916,K04950.01,1.89124738
6057,2708270,K04951.01,1.89125883
6058,4540508,K05069.01,362.1273
6059,4565943,K05070.01,353.36705
6060,4566848,K05071.01,180.4118581
6061,4570555,K05072.01,4.750256809
6062,4647949,K05074.01,45.41810604
6063,4678873,K05075.01,1.878877205
6064,4732015,K05076.01,0.938857507
6065,5709014,K05194.01,287.4657966
6066,5732636,K05195.01,32.245486
6067,5734702,K05196.01,392.47291
6068,5779606,K05197.01,142.2040011
6069,5780194,K05198.01,149.237142
6070,5781991,K05199.01,501.51698
6071,5784803,K05200.01,357.77096
6072,5791713,K05201.01,531.33282
6073,6688318,K05313.01,326.370361
6074,6690523,K05314.01,148.666527
6075,6692742,K05315.01,163.104677
6076,6695801,K05316.01,1.10656965
6077,6699562,K05317.01,46.27052487
6078,6707260,K05318.01,13.4256161
6079,6718474,K05319.01,590.44065
6080,2710101,K04952.01,28.88008607
6081,2833632,K04954.01,241.647602
6082,2836076,K04955.01,528.0796233
6083,2850321,K04956.01,25.2218929
6084,2861126,K04957.01,105.5212746
6085,2861298,K04958.01,581.729006
6086,2987433,K04959.01,420.9292036
6087,4732137,K05077.01,393.946106
6088,4736439,K05078.01,194.896925
6089,4737848,K05079.01,56.001782
6090,4740375,K05080.01,471.9507625
6091,4741777,K05081.01,101.928291
6092,4750962,K05083.01,69.932459
6093,4760478,K05084.01,287.377314
6094,5793275,K05202.01,535.93723
6095,5794687,K05203.01,367.72767
6096,5817712,K05204.01,4.20601251
6097,5857656,K05205.01,313.051405
6098,5858519,K05206.01,4.18236124
6099,5859725,K05207.01,18.9828305
6100,5905728,K05209.01,7.87173698
6101,6719052,K05320.01,357.437578
6102,6721603,K05321.01,215.634356
6103,6756369,K05322.01,30.928898
6104,6765563,K05324.01,293.392635
6105,6766583,K05325.01,63.024229
6106,6767337,K05326.01,506.771836
6107,6776555,K05327.01,5.43361347
6108,2992634,K04960.01,47.82278681
6109,3001955,K04961.01,348.96347
6110,3003673,K04962.01,57.1143966
6111,3101178,K04963.01,59.4037839
6112,3117115,K04964.01,485.91276
6113,3120397,K04965.01,20.5311708
6114,3239171,K04967.01,43.581043
6115,4761427,K05085.01,327.063
6116,4769799,K05086.01,21.92866538
6117,4770798,K05087.01,651.07431
6118,4814168,K05089.01,545.54618
6119,4815612,K05090.01,1.928420823
6120,4819158,K05091.01,328.84846
6121,4833409,K05092.01,271.790292
6122,5942112,K05210.01,125.9578198
6123,5946568,K05211.01,3.5645249
6124,5949765,K05212.01,426.34444
6125,5954894,K05213.01,48.2455501
6126,5956038,K05214.01,256.846143
6127,5963591,K05215.01,146.931518
6128,5965629,K05216.01,377.311149
6129,6934045,K05336.01,265.741374
6130,6939913,K05337.01,470.65357
6131,6947062,K05338.01,309.19347
6132,6952570,K05340.01,122.713036
6133,7009548,K05341.01,15.18575582
6134,7011044,K05342.01,25.50236699
6135,7013635,K05343.01,290.625016
6136,3240049,K04968.01,2.945414866
6137,3242039,K04969.01,59.14382117
6138,3245638,K04970.01,232.822285
6139,3329985,K04971.01,146.355097
6140,3340165,K04972.01,26.092284
6141,3341982,K04974.01,514.14221
6142,3355104,K04975.01,47.0628978
6143,4840327,K05093.01,26.7371395
6144,4843751,K05094.01,310.61299
6145,4856592,K05095.01,461.1417
6146,4863260,K05096.01,0.987069622
6147,4902673,K05097.01,329.71491
6148,4912650,K05098.01,100.345648
6149,4914221,K05099.01,111.187116
6150,4914399,K05100.01,1.23708565
6151,5967194,K05217.01,498.24938
6152,5980354,K05218.01,1.573020098
6153,5986270,K05220.01,1.534679933
6154,5989391,K05221.01,71.59889
6155,6021840,K05222.01,367.6758
6156,6023571,K05223.01,354.21154
6157,6025174,K05224.01,171.028691
6158,3356156,K04976.01,624.90338
6159,3425363,K04977.01,25.5338535
6160,3428127,K04978.01,339.18998
6161,3428359,K04979.01,77.66967809
6162,3439031,K04980.01,2.976012511
6163,3441795,K04981.01,349.73652
6164,3449540,K04982.01,1.606003121
6165,3449870,K04983.01,61.438007
6166,4915582,K05101.01,436.18813
6167,4917658,K05103.01,586.9171181
6168,4927738,K05105.01,19.545185
6169,4937140,K05106.01,215.044269
6170,4940376,K05107.01,169.330666
6171,4945035,K05108.01,1.174683069
6172,6033602,K05225.01,33.2948005
6173,6034379,K05226.01,249.35154
6174,6034834,K05227.01,371.56492
6175,6036286,K05228.01,546.53309
6176,6038152,K05229.01,364.63189
6177,6043490,K05230.01,330.738115
6178,6045404,K05231.01,78.876125
6179,6047853,K05232.01,476.39752
6180,3532510,K04985.01,106.779168
6181,3540873,K04986.01,444.04257
6182,3542117,K04987.01,12.5748872
6183,3542928,K04988.01,484.172005
6184,3545749,K04989.01,277.77499
6185,3546821,K04990.01,561.08191
6186,4946581,K05109.01,28.615014
6187,4953262,K05110.01,105.5904748
6188,4996558,K05111.01,3.017155419
6189,5006817,K05112.01,94.818136
6190,5008775,K05113.01,52.6727624
6191,5015027,K05114.01,34.4886903
6192,5024476,K05116.01,222.068928
6193,6058896,K05233.01,0.56493398
6194,6062298,K05234.01,246.12174
6195,6065010,K05235.01,159.05846
6196,6067545,K05236.01,550.86514
6197,6115356,K05237.01,380.39474
6198,6116605,K05238.01,419.21314
6199,6118840,K05239.01,350.98474
6200,6129632,K05240.01,298.4688
6201,3553900,K04992.01,12.5747207
6202,3554819,K04993.01,43.22793081
6203,3555178,K04994.01,528.10984
6204,3632330,K04995.01,63.12379762
6205,3641216,K04996.01,358.5445555
6206,3644399,K04997.01,119.669671
6207,3644649,K04998.01,598.31791
6208,5027859,K05117.01,33.3726538
6209,5032842,K05118.01,18.40783671
6210,5036052,K05119.01,143.163697
6211,5037742,K05120.01,250.4858
6212,5039053,K05121.01,401.38712
6213,5080565,K05122.01,49.312677
6214,5091808,K05123.01,288.94276
6215,6139220,K05241.01,273.6857427
6216,6143819,K05242.01,28.1117095
6217,6145939,K05243.01,17.74545614
6218,6149980,K05244.01,603.3102
6219,6184894,K05245.01,7.20281185
6220,6195792,K05246.01,36.4772788
6221,6197658,K05247.01,282.0309
6222,6198670,K05248.01,179.25465
6223,3646515,K05000.01,249.613773
6224,3647097,K05001.01,59.9655175
6225,3748239,K05003.01,112.951287
6226,3751118,K05004.01,103.363691
6227,3755522,K05005.01,251.958533
6228,5094412,K05124.01,276.879492
6229,5105886,K05125.01,389.169027
6230,5113146,K05127.01,18.78970984
6231,5130563,K05128.01,0.915782856
6232,5131276,K05129.01,0.66882716
6233,5166811,K05130.01,370.05918
6234,5174677,K05131.01,43.5428781
6235,6203955,K05249.01,19.4534296
6236,6205405,K05251.01,3.7229369
6237,6206470,K05252.01,1.80455062
6238,6263468,K05253.01,10.1955065
6239,6266866,K05254.01,232.916142
6240,6277594,K05255.01,3.66115536
6241,9002278,K00701.04,267.282521
6242,6026438,K02045.03,16.9348104
6243,3229150,K02150.02,44.7055876
6244,11360805,K02422.02,57.3888262
6245,3757521,K05006.01,126.5145764
6246,3758499,K05007.01,14.5168151
6247,3763724,K05008.01,225.4342042
6248,3834728,K05009.01,359.98653
6249,3836509,K05011.01,1.540389045
6250,3836522,K05012.01,1.540393027
6251,3846515,K05013.01,0.888045184
6252,5179609,K05132.01,43.9311596
6253,5181086,K05133.01,494.62409
6254,5181299,K05134.01,573.23826
6255,5184144,K05135.01,314.765374
6256,5192660,K05136.01,110.7521413
6257,5193813,K05137.01,121.1825045
6258,5199426,K05138.01,78.60436061
6259,5211631,K05139.01,294.202469
6260,6285906,K05257.01,116.170346
6261,6287131,K05258.01,452.30053
6262,6289897,K05260.01,1.55935718
6263,6290467,K05261.01,100.629443
6264,6309307,K05262.01,438.98396
6265,6342980,K05263.01,273.169948
6266,8753896,K02473.03,14.5123622
6267,4150611,K03156.02,1.434200327
6268,4150611,K03156.03,8.653098686
6269,4909707,K03175.01,2.302365255
6270,7919516,K07857.01,0.575445783
6271,4948730,K03272.01,23.0295222
6272,3848665,K05014.01,359.04147
6273,3848919,K05015.01,0.52363021
6274,3848948,K05016.01,0.523632451
6275,3852865,K05017.01,492.25299
6276,3854101,K05018.01,293.5056071
6277,3858926,K05019.01,25.95247
6278,3859890,K05020.01,4.34573349
6279,3863877,K05021.01,288.07937
6280,5213005,K05140.01,484.5833593
6281,5213811,K05141.01,288.285213
6282,5255259,K05142.01,198.895864
6283,5260419,K05143.01,19.93826636
6284,5262539,K05144.01,491.08027
6285,5263802,K05145.01,3.350209754
6286,5265982,K05146.01,628.592314
6287,5271637,K05147.01,471.37787
6288,6346894,K05264.01,52.69092296
6289,6347434,K05265.01,425.22927
6290,6347890,K05266.01,37.71508287
6291,6350031,K05267.01,5.1779065
6292,6359881,K05268.01,474.22897
6293,6359929,K05269.01,371.50631
6294,6363560,K05270.01,606.9148877
6295,6364064,K05271.01,5.24331899
6296,11177676,K03281.01,47.0320478
6297,4936990,K03290.01,10.31453308
6298,7130418,K03317.01,15.52861675
6299,12208887,K03333.01,53.50186097
6300,10711551,K03359.01,10.69223009
6301,11081512,K03364.01,15.7397651
6302,3865815,K05022.01,117.2680843
6303,3867593,K05023.01,73.3377984
6304,3941219,K05024.01,282.159571
6305,3953106,K05025.01,6.58729511
6306,3953212,K05026.01,459.23193
6307,3955444,K05027.01,62.312419
6308,3965326,K05029.01,212.76701
6309,9265521,K05646.01,386.62189
6310,9268456,K05647.01,84.644104
6311,9271739,K05648.01,575.95408
6312,9274092,K05649.01,426.942225
6313,9282853,K05651.01,83.499618
6314,9292100,K05652.01,91.507044
6315,9300066,K05653.01,188.664098
6316,10186761,K05772.01,75.636309
6317,10189542,K05773.01,24.614775
6318,10191056,K05774.01,1.21374744
6319,10191449,K05775.01,492.23808
6320,10201891,K05777.01,372.30881
6321,10208477,K05778.01,454.244158
6322,10222603,K05779.01,112.48226
6323,7581535,K05400.01,218.5673401
6324,7592339,K05401.01,229.948531
6325,7598326,K05402.01,403.5637828
6326,7599004,K05403.01,2.41172358
6327,7618231,K05404.01,92.9314146
6328,7619667,K05405.01,103.2229379
6329,7625138,K05406.01,5.71966537
6330,8507073,K05527.01,209.0629928
6331,8507586,K05528.01,201.621794
6332,8509781,K05529.01,70.33587975
6333,8510197,K05530.01,591.37382
6334,8525101,K05532.01,24.6777128
6335,8525286,K05533.01,113.0598007
6336,8542879,K05534.01,136.355967
6337,9304976,K05654.01,54.6957124
6338,9306677,K05655.01,532.9307
6339,9330740,K05656.01,169.8478774
6340,9334027,K05657.01,284.699924
6341,9362842,K05659.01,444.89411
6342,9363944,K05660.01,402.20969
6343,9368524,K05661.01,229.86928
6344,10227881,K05780.01,5.14108479
6345,10266852,K05781.01,179.2723077
6346,10272858,K05782.01,584.55603
6347,10292000,K05783.01,200.8384998
6348,10319341,K05784.01,40.1043796
6349,10319834,K05785.01,70.31252504
6350,10320341,K05786.01,30.1146815
6351,10339000,K05787.01,69.775633
6352,7625143,K05407.01,58.5029431
6353,7631138,K05408.01,415.748785
6354,7658229,K05409.01,36.1826854
6355,7662502,K05410.01,24.1527864
6356,7672215,K05411.01,11.1734401
6357,7690782,K05413.01,428.379308
6358,7700561,K05414.01,1.507099289
6359,8546464,K05535.01,253.652263
6360,8547366,K05537.01,128.6682529
6361,8547525,K05538.01,485.57785
6362,8547537,K05539.01,374.05697
6363,8548403,K05540.01,643.4528
6364,8548454,K05541.01,339.633833
6365,8552607,K05542.01,1.061934307
6366,9390655,K05662.01,9.5497037
6367,9394762,K05664.01,77.138911
6368,9394953,K05665.01,100.494129
6369,9397862,K05666.01,182.453195
6370,9402670,K05667.01,0.536551592
6371,9402859,K05668.01,68.54443156
6372,9407689,K05669.01,130.110715
6373,10356840,K05788.01,242.484764
6374,10387792,K05789.01,383.26217
6375,10394802,K05790.01,178.266978
6376,10399137,K05791.01,385.593209
6377,10416390,K05792.01,215.737826
6378,10419108,K05793.01,507.48249
6379,10453009,K05794.01,30.9771151
6380,10459749,K05795.01,19.11280242
6381,7701809,K05415.01,30.2111162
6382,7731281,K05416.01,76.377855
6383,7743464,K05417.01,55.24900733
6384,7747091,K05418.01,14.2673439
6385,7747197,K05419.01,22.52907
6386,7751133,K05421.01,370.91308
6387,7757620,K05422.01,360.6448526
6388,8560475,K05543.01,7.41505161
6389,8561192,K05544.01,2.742590902
6390,8570210,K05545.01,541.04472
6391,8571421,K05546.01,514.271499
6392,8574794,K05547.01,571.14302
6393,8575061,K05548.01,216.453511
6394,8612291,K05549.01,37.0488669
6395,8613769,K05550.01,540.39267
6396,9412267,K05670.01,542.1615893
6397,9417931,K05671.01,190.905243
6398,9418508,K05672.01,11.0153889
6399,9449320,K05673.01,28.34230575
6400,9451521,K05674.01,231.521608
6401,9455322,K05675.01,180.890384
6402,9455526,K05676.01,60.0546149
6403,10470779,K05796.01,495.854189
6404,10480952,K05797.01,2.037453129
6405,10487228,K05798.01,318.25858
6406,10519727,K05799.01,184.883155
6407,10525077,K05800.01,11.006795
6408,10535708,K05801.01,177.37583
6409,10547378,K05802.01,35.164087
6410,10548411,K05803.01,107.110035
6411,7762153,K05423.01,366.55705
6412,7762717,K05424.01,462.2605215
6413,7767781,K05425.01,39.42516213
6414,7770901,K05426.01,124.887214
6415,7800285,K05427.01,0.533000886
6416,7804128,K05428.01,200.3509101
6417,7809049,K05429.01,114.3285949
6418,7811057,K05430.01,99.97889
6419,8622875,K05551.01,374.71687
6420,8644545,K05552.01,295.958914
6421,8644911,K05553.01,120.938669
6422,8655076,K05555.01,42.070868
6423,8656535,K05556.01,631.99116
6424,8671707,K05557.01,401.73243
6425,9457533,K05678.01,37.3683802
6426,9463329,K05679.01,615.81928
6427,9466486,K05680.01,557.92882
6428,9472328,K05681.01,77.51257
6429,9472341,K05682.01,46.969389
6430,9474485,K05683.01,0.512581525
6431,9475697,K05684.01,206.801125
6432,9481235,K05685.01,14.0019064
6433,10552151,K05805.01,525.757041
6434,10552263,K05806.01,313.82752
6435,10554421,K05807.01,236.0979985
6436,10556891,K05808.01,70.61977122
6437,10579570,K05809.01,216.1091085
6438,10581308,K05810.01,425.593391
6439,10591578,K05811.01,44.51439331
6440,7812990,K05431.01,43.08410127
6441,7819520,K05432.01,230.8040157
6442,7829836,K05433.01,237.819002
6443,7830953,K05434.01,581.87357
6444,7836096,K05435.01,15.9961296
6445,7837526,K05436.01,28.29720723
6446,7881464,K05437.01,213.633124
6447,7884986,K05438.01,412.227551
6448,8677186,K05559.01,586.63177
6449,8678345,K05560.01,364.95068
6450,8682751,K05561.01,44.36123319
6451,8715564,K05562.01,438.00974
6452,8715589,K05563.01,7.62210397
6453,8718273,K05564.01,3.479508244
6454,8737343,K05565.01,406.29695
6455,8741367,K05566.01,0.9886684
6456,9517242,K05687.01,513.14417
6457,9532603,K05688.01,14.5555096
6458,9534832,K05689.01,114.12716
6459,9536727,K05690.01,17.0497376
6460,9543302,K05691.01,13.0366377
6461,9575728,K05692.01,2.64181261
6462,10799291,K05828.01,270.98477
6463,10802364,K05829.01,583.8531
6464,10809888,K05830.01,72.782432
6465,10817600,K05832.01,2.74703312
6466,10850327,K05833.01,440.171272
6467,10858504,K05835.01,474.96952
6468,7885558,K05439.01,0.864651455
6469,7888863,K05440.01,74.624063
6470,7900450,K05441.01,25.4805211
6471,7900695,K05442.01,512.11636
6472,7900727,K05443.01,348.61891
6473,7916058,K05445.01,7.1091096
6474,7917068,K05446.01,416.9504
